,blueWins,blueFirstBlood,blueDragons,blueHeralds,blueTowersDestroyed,blueGoldDiff,blueExperienceDiff,redDragons,redHeralds,redTowersDestroyed,blueKDADiff,blueCSDiff,blueJGCSDiff,blueWardDiff,blueDestWardDiff
6588,0,0,0,0,0,-3348,-1795,0,1,0,-5.375,3,-18,47,-3
6589,0,1,1,0,0,1375,109,0,0,0,2.25,26,-1,1,4
6590,0,0,0,0,0,-2607,59,1,1,1,-10.666666666666666,-6,12,1,1
6591,1,1,1,0,0,265,241,0,1,0,3.0,1,13,21,4
6592,0,0,0,0,0,-2884,-2378,1,0,0,-4.204545454545455,-18,9,-4,2
6593,0,1,0,1,0,-3228,-2075,1,0,0,-1.65,-38,8,-2,-2
6594,0,0,0,0,0,-900,267,1,1,0,-2.2777777777777777,36,0,0,-2
6595,1,0,0,0,0,-1341,445,1,0,0,-0.6000000000000001,-22,23,-1,0
6596,0,0,0,1,0,606,533,0,0,0,1.5777777777777775,-11,-7,5,-2
6597,1,1,0,0,0,2936,1143,1,1,0,2.916666666666667,-8,-24,0,1
6598,0,1,1,0,0,1928,1297,0,0,0,2.533333333333333,-1,5,1,1
6599,0,1,0,0,0,987,-377,1,1,0,1.9714285714285713,18,-20,33,-3
6600,1,0,0,0,0,-612,549,1,1,1,1.7142857142857142,1,-11,-6,2
6601,0,0,1,0,0,-1073,210,0,0,0,-1.3888888888888888,21,-2,-2,-1
6602,1,1,0,0,0,42,367,1,0,0,0.5499999999999998,-19,-10,-5,-5
6603,0,1,0,0,0,-1634,-1916,0,0,0,-3.125,20,0,2,-2
6604,0,1,1,1,0,785,812,0,0,0,-0.3737373737373737,34,4,-32,-1
6605,1,1,0,0,0,-16,497,1,1,0,1.7,10,-5,-1,-5
6606,1,0,0,0,0,3301,3347,1,0,0,2.7,36,15,1,0
6607,0,1,0,0,0,954,570,1,0,0,1.75,0,13,-3,-1
6608,0,1,0,0,0,-2286,-2574,1,0,0,-14.666666666666666,-10,1,-1,-1
6609,1,1,1,0,0,2422,1766,0,0,0,4.0,52,4,0,1
6610,1,1,1,1,0,5302,3045,0,0,0,21.666666666666668,70,11,39,1
6611,0,1,0,0,0,2318,339,0,1,0,1.5555555555555554,-13,14,-63,1
6612,1,1,0,1,0,-1963,-1936,1,0,0,-0.6730769230769229,-41,-10,-1,-1
6613,1,1,0,0,0,-52,258,1,0,0,1.5142857142857145,-52,14,2,1
6614,0,1,0,0,0,171,807,0,0,0,-1.0,4,15,-2,-1
6615,1,1,1,0,0,2430,2023,0,0,0,4.7,52,4,-1,2
6616,0,1,0,0,0,501,642,1,0,0,0.44999999999999996,23,3,2,1
6617,1,1,1,0,1,6770,4384,0,0,0,27.0,20,-8,3,3
6618,0,1,0,0,0,536,-18,0,1,0,1.6666666666666667,5,-8,0,0
6619,1,0,0,0,0,-1425,-1296,0,0,0,-2.0571428571428574,9,-14,102,0
6620,0,0,0,0,0,-866,259,1,0,0,0.0,-28,0,-5,1
6621,0,0,1,0,0,1606,1036,0,1,0,0.6111111111111112,39,1,-66,3
6622,1,1,1,1,0,1358,641,0,0,0,0.7380952380952379,9,5,5,1
6623,1,1,1,0,0,5436,3459,0,0,0,17.77777777777778,72,-6,-12,4
6624,0,1,0,0,0,-1228,11,0,0,0,-0.8055555555555556,26,-15,4,-1
6625,1,1,0,0,0,1863,2270,0,0,0,1.6666666666666667,-6,-5,-1,0
6626,0,1,1,0,0,-168,376,0,0,0,-0.5476190476190479,-23,18,-1,1
6627,1,1,0,0,0,1518,-5,1,0,0,4.0,6,-16,1,1
6628,1,1,0,0,0,446,429,0,0,0,0.0,23,-20,-3,0
6629,1,0,1,0,0,-61,-1738,0,0,0,1.5,-37,1,-5,3
6630,1,0,0,0,0,3559,3296,0,0,0,3.090909090909091,57,-16,4,-1
6631,0,1,0,0,0,205,-1306,1,1,0,1.25,9,-39,-1,-3
6632,0,0,1,0,0,800,-237,0,0,0,1.2857142857142858,-28,-4,1,2
6633,1,1,1,0,1,2702,1047,0,0,0,5.333333333333333,13,-10,1,2
6634,0,0,1,0,0,-4462,-2990,0,0,0,-3.581818181818182,-76,-4,30,0
6635,1,1,1,0,0,1306,1039,0,0,0,3.5,-9,8,-1,4
6636,0,1,1,0,0,-1851,-1875,0,0,0,0.2857142857142858,-30,-2,-3,1
6637,1,0,1,0,0,1794,2647,0,0,0,3.3,-11,3,-9,-1
6638,0,0,0,0,0,-1615,-1393,1,1,0,-2.1,-5,-12,0,1
6639,0,1,1,0,0,-2814,-2623,0,1,0,-2.9,0,-13,1,1
6640,1,1,1,0,0,2857,1406,0,0,0,5.05,20,-4,5,-2
6641,1,1,1,1,0,855,2880,0,0,0,0.9333333333333336,41,9,-2,-2
6642,0,1,0,0,0,-2528,-2509,1,1,0,-5.45,27,-1,0,-3
6643,0,0,0,0,0,-5161,-4099,1,0,0,-10.666666666666666,24,-26,1,0
6644,1,1,0,0,0,3841,2484,0,0,0,6.166666666666667,-10,4,4,-1
6645,1,0,1,0,0,-1101,-306,0,0,0,-2.8,-24,8,9,-4
6646,1,0,0,0,0,752,1388,1,0,0,1.0,-2,2,-10,2
6647,1,1,0,1,1,2343,-1514,1,0,0,-0.5,14,-5,-31,16
6648,0,1,0,0,0,283,608,1,0,0,0.5535714285714284,-19,18,-68,-2
6649,1,0,1,0,0,1354,1326,0,0,0,0.0,-11,23,0,1
6650,0,0,0,0,0,-4365,-2883,1,0,0,-11.666666666666666,-34,-7,-5,-3
6651,1,1,1,0,0,4035,3311,0,0,0,2.875,52,15,-36,2
6652,0,1,0,0,0,-1876,-2154,1,0,0,-4.083333333333333,7,-15,-5,2
6653,0,0,0,0,0,-2191,-1498,1,0,0,-13.8,5,-15,-24,-1
6654,1,0,0,0,0,-65,-433,1,0,0,0.6666666666666665,-18,-2,24,-2
6655,1,1,0,1,0,1323,46,1,0,0,3.5,32,-19,4,-1
6656,0,0,0,1,0,251,1074,1,0,0,-0.19999999999999973,-12,8,1,0
6657,1,1,1,0,0,629,1496,0,0,0,-0.7333333333333334,8,27,-1,2
6658,1,1,0,1,1,5830,1979,0,0,0,4.386363636363637,66,3,90,2
6659,0,0,0,0,0,-1620,-1442,1,0,0,-2.0666666666666664,15,-24,1,1
6660,0,0,0,0,0,-2018,-2401,1,0,0,-2.5606060606060606,0,-7,-60,0
6661,0,1,0,0,0,-1285,-2097,1,1,0,-1.1,-6,-10,-25,4
6662,1,1,1,0,0,1749,1270,0,0,0,1.1666666666666665,26,3,-2,0
6663,1,1,0,0,0,3828,2549,1,0,0,5.0,24,16,2,-2
6664,1,1,1,0,0,2713,464,0,1,0,1.5416666666666665,59,-16,1,2
6665,1,1,1,1,0,1095,94,0,0,0,0.9500000000000002,-62,8,1,1
6666,0,1,1,0,0,-654,-97,0,0,0,-1.95,-7,5,3,0
6667,0,1,0,0,0,1419,1036,1,1,0,0.8095238095238093,37,-19,0,-4
6668,0,0,1,0,0,-366,-923,0,0,0,0.6060606060606062,-14,-21,-2,0
6669,1,1,0,0,0,1933,2792,0,0,0,1.3333333333333335,28,11,36,-1
6670,1,0,0,0,0,1114,-1294,0,0,0,2.9642857142857144,-9,-13,1,4
6671,1,1,1,0,0,1670,1765,0,0,0,0.8333333333333333,-9,17,-3,3
6672,1,0,1,0,0,370,726,0,0,0,0.33333333333333326,-19,16,8,-3
6673,0,0,0,0,0,-6115,-3209,0,0,0,-9.2,-67,-4,-2,-4
6674,1,1,0,0,0,-1800,-2200,1,0,0,0.5,-37,-24,3,-2
6675,0,0,0,0,0,-1494,-700,0,0,0,-1.9333333333333336,-37,4,34,2
6676,1,0,0,0,0,-860,949,1,0,0,-1.7999999999999998,28,12,30,-5
6677,1,0,0,0,0,2037,1291,1,0,0,14.857142857142858,9,-44,-18,2
6678,1,0,1,0,0,-2924,-1587,0,0,0,-3.2,-5,-13,0,4
6679,0,0,1,0,0,1323,457,0,0,0,1.7857142857142858,6,-7,1,4
6680,0,0,0,0,0,-2115,-456,1,1,0,-6.541666666666667,22,-16,5,2
6681,0,0,0,0,0,-3909,-2136,1,1,2,-2.5,-22,-6,-5,1
6682,1,1,1,0,0,1387,702,0,0,0,2.6666666666666665,16,-12,3,1
6683,1,0,0,0,0,1884,1452,0,0,0,1.1904761904761905,26,17,-154,3
6684,0,1,0,0,0,-1221,-2380,1,1,0,-1.0,-24,-11,44,0
6685,0,0,0,0,0,-905,-2229,1,1,0,-2.833333333333333,5,5,-41,0
6686,0,0,0,1,0,1931,1200,1,0,0,4.045454545454545,-6,-14,41,2
6687,1,1,0,0,0,829,-929,1,0,0,1.7916666666666665,-33,-2,-1,-2
6688,0,1,0,0,0,-1018,-1531,1,0,0,1.0833333333333333,-7,-32,3,-1
6689,1,0,1,0,1,1350,577,0,0,0,1.6493506493506491,-49,6,21,1
6690,1,0,0,0,0,2365,2052,0,0,0,0.5249999999999999,29,12,-17,4
6691,0,0,1,0,0,1106,1014,0,0,0,4.5,22,-9,-27,17
6692,0,1,0,0,0,-1780,-2942,1,0,0,-1.5777777777777775,-23,-11,-2,0
6693,1,0,0,0,0,1204,2004,1,0,0,2.833333333333333,-7,16,4,-1
6694,1,1,0,0,0,-245,-278,1,0,0,0.5666666666666667,-26,0,10,0
6695,0,0,0,0,0,-3179,-2574,1,0,0,-3.75,-45,0,-2,-7
6696,0,0,0,1,0,-862,1054,1,0,0,-2.333333333333333,17,12,0,3
6697,1,0,0,0,0,2012,2314,1,1,0,3.5,29,-4,0,4
6698,0,1,0,0,0,-1936,-646,1,0,0,-1.657142857142857,-49,7,-2,-3
6699,1,1,1,0,0,4544,3126,0,0,0,12.166666666666666,45,-15,2,0
6700,1,0,0,1,0,-144,1497,0,0,0,-2.5142857142857142,42,8,2,-5
6701,0,1,0,0,0,-24,-1070,0,0,0,3.166666666666666,-58,2,-9,-3
6702,1,1,0,1,0,3579,2473,1,0,0,6.5,31,-28,4,2
6703,0,0,1,0,0,-588,-1142,0,0,0,-1.25,-14,3,-40,3
6704,0,1,0,0,0,-1063,-1027,1,0,0,-1.111111111111111,-15,-18,24,1
6705,1,1,1,1,1,4296,3034,0,0,0,2.127272727272727,88,-3,6,3
6706,1,1,1,1,1,2660,-730,0,0,0,2.1666666666666665,-5,-19,-7,-1
6707,0,1,0,0,0,-4235,-4926,1,0,1,-3.25,-46,-30,3,-3
6708,1,1,0,0,0,36,-928,1,1,0,-0.16666666666666674,17,-20,-9,1
6709,1,1,0,0,0,2617,3735,1,0,0,2.0,31,44,9,-1
6710,0,0,0,0,0,-737,667,0,0,0,0.0,-8,16,-1,0
6711,1,1,0,0,0,3215,3092,0,0,0,3.0,66,25,1,3
6712,0,1,0,0,0,626,98,0,0,0,1.5555555555555554,-18,0,3,2
6713,1,1,0,0,0,3094,1999,0,0,0,0.8412698412698412,39,28,-11,3
6714,1,0,1,0,0,-1597,-715,0,1,0,-3.333333333333333,8,-6,-14,0
6715,0,1,1,0,0,1827,972,0,1,0,-0.19444444444444464,46,-8,0,-2
6716,0,1,1,0,0,-2618,-1567,0,0,0,-3.875,-38,-5,-2,3
6717,0,0,0,0,0,259,473,0,0,0,-0.40000000000000013,16,6,-21,-2
6718,1,1,0,0,0,2842,1659,1,0,0,8.153846153846153,-16,4,0,-1
6719,1,1,0,1,1,4453,2458,1,0,0,3.142857142857143,5,10,-5,0
6720,0,0,0,0,0,-5533,-2481,0,0,0,-8.083333333333334,-8,-1,-70,-3
6721,1,0,0,0,0,2592,1348,1,0,0,3.0,20,8,5,-2
6722,0,0,1,0,0,-1682,-1153,0,0,0,-3.088888888888889,-15,5,-2,-1
6723,1,0,0,0,0,1671,1072,1,0,0,2.571428571428571,22,-15,-3,0
6724,0,1,0,1,0,-725,-925,1,0,0,0.0,-21,-30,52,-2
6725,0,0,0,0,1,-3128,-2320,0,1,1,-2.8222222222222224,-39,-10,7,-3
6726,1,0,0,0,0,3122,3276,1,0,0,9.6,39,27,-1,4
6727,1,0,0,1,0,-99,151,1,0,0,0.5,-19,-2,28,0
6728,0,0,0,0,0,-3045,-1380,1,1,0,-5.666666666666667,-36,3,-2,-1
6729,1,1,1,0,0,2452,1600,0,0,0,4.333333333333333,28,12,-23,-1
6730,0,0,0,1,0,-597,275,1,0,0,1.1190476190476193,-36,0,-4,-4
6731,0,0,0,0,0,-891,-768,1,0,0,-0.5833333333333333,-52,18,-2,3
6732,0,0,1,0,0,-1012,-316,0,0,0,-1.0,-33,-10,0,3
6733,1,1,0,0,0,2246,2898,0,0,0,10.25,5,31,0,1
6734,1,0,1,0,0,-522,226,0,0,0,-0.5222222222222224,12,4,0,4
6735,1,0,0,0,0,-3388,-1882,1,0,0,-6.5,-32,-1,20,1
6736,0,1,1,0,0,-2607,-2365,0,0,0,-1.8250000000000002,-51,-12,22,0
6737,0,0,0,0,0,1006,1171,1,0,0,0.19999999999999996,11,3,-3,1
6738,0,0,0,0,0,-905,-29,1,0,0,-1.15,2,-12,4,0
6739,0,0,0,0,0,-1195,-1492,1,0,0,-1.2999999999999998,-27,-3,-5,1
6740,1,1,0,0,0,-237,-500,1,0,0,-0.6555555555555554,29,-12,-7,0
6741,0,0,0,0,0,-2262,-1391,1,0,0,-5.214285714285714,-27,14,0,1
6742,1,1,0,0,0,2593,3690,1,1,0,4.8769230769230765,-1,-5,21,0
6743,1,1,1,0,0,1745,1766,0,0,0,1.722222222222222,3,22,1,0
6744,0,0,0,0,0,-598,-1285,1,1,0,-9.5,30,-18,-1,3
6745,1,0,1,0,0,906,1330,0,0,0,1.4,23,17,-1,1
6746,1,1,0,0,0,1030,705,0,0,0,0.7222222222222223,16,-6,5,-1
6747,0,0,0,0,0,-5025,-2610,1,0,0,-25.9,-18,-6,-7,-2
6748,0,0,1,0,0,651,2427,0,1,1,4.25,49,-37,-2,-1
6749,0,0,0,1,0,-1491,-799,1,0,0,-0.7142857142857144,8,-6,-20,-4
6750,1,1,1,0,0,-606,-1487,0,0,0,-0.22222222222222232,3,0,-1,4
6751,1,0,1,0,0,2976,1300,0,0,0,2.166666666666667,43,8,1,1
6752,0,0,0,0,0,-2162,-1230,1,0,0,-1.4166666666666665,-6,0,1,-1
6753,1,0,0,0,0,-1129,-1742,1,0,0,-0.8999999999999999,-41,-13,-21,-5
6754,1,0,0,0,0,1245,1084,0,0,0,0.95,15,-4,3,-2
6755,0,0,0,0,0,-167,309,0,1,0,2.35,-12,7,1,2
6756,1,0,0,0,0,-528,1756,1,1,0,-0.9333333333333333,2,17,-3,3
6757,0,1,0,0,0,572,-233,1,0,0,1.2857142857142858,-34,-2,21,1
6758,1,0,1,1,0,-2658,-3328,0,0,0,-4.666666666666667,-32,3,-29,-1
6759,1,1,1,1,1,3290,1398,0,0,1,2.866666666666667,0,16,7,1
6760,0,0,0,0,0,-2523,-732,1,0,0,-3.523809523809524,-7,4,0,-2
6761,1,0,0,0,0,3749,3555,0,0,0,12.666666666666666,50,16,-2,-2
6762,1,0,0,0,0,1903,2160,1,0,0,1.875,23,8,15,-4
6763,0,1,1,0,0,1326,351,0,0,0,1.03030303030303,15,2,5,0
6764,1,1,0,1,1,1487,617,1,0,0,-2.0833333333333335,34,-12,1,0
6765,0,1,0,0,0,2774,1134,1,0,0,6.25,8,4,-24,-2
6766,0,1,0,1,0,1023,1754,0,0,0,0.5499999999999998,10,7,-4,2
6767,0,0,1,0,0,171,1158,0,0,0,-0.8999999999999999,45,26,-30,5
6768,1,1,0,0,0,2478,1105,1,1,0,2.75,54,12,1,-6
6769,0,0,0,0,0,-2438,-1929,0,0,0,-5.166666666666667,-34,15,-22,1
6770,1,0,1,0,0,-1416,-362,0,0,0,-1.2777777777777777,-25,9,-1,-2
6771,1,0,0,1,0,-1826,-3,1,0,0,-1.1904761904761905,12,-4,-46,1
6772,1,1,0,0,0,1606,615,0,0,0,2.857142857142857,16,11,-31,0
6773,0,0,0,1,0,-2139,868,1,0,0,-6.111111111111111,50,7,-22,2
6774,0,0,1,0,0,-7868,-5339,0,0,1,-31.875,-44,-8,3,-2
6775,1,1,1,0,0,55,-1918,0,0,0,0.19999999999999996,3,-12,-3,-2
6776,0,1,1,0,0,-1394,-2258,0,0,0,-1.8333333333333333,1,-8,-8,2
6777,0,0,0,0,0,-3117,-3799,1,0,0,-3.1,-41,-28,13,-2
6778,0,1,0,0,0,619,1021,1,0,0,2.333333333333333,-15,-20,18,2
6779,1,0,0,0,0,1994,230,1,0,0,0.3333333333333335,45,-3,-13,1
6780,1,1,0,0,0,1713,1391,0,0,0,3.7142857142857144,-25,12,0,-4
6781,0,0,0,0,0,1236,149,1,1,0,3.5333333333333337,-50,-6,1,1
6782,1,1,1,1,0,4888,3753,0,0,0,11.0,30,15,34,-10
6783,0,0,0,0,0,-2539,-1637,0,0,1,-0.9714285714285713,-36,19,-15,2
6784,0,0,0,0,0,-3045,-810,0,0,0,-2.916666666666667,-60,2,1,-1
6785,1,1,1,1,0,1652,1714,0,0,0,1.114285714285714,20,23,24,-4
6786,0,0,1,0,0,-2339,-917,0,0,0,-2.2045454545454546,-38,-5,-24,-4
6787,1,1,0,1,0,-1250,-1034,1,0,0,-0.625,-15,-6,-2,0
6788,0,0,0,1,1,151,878,1,0,0,-4.619047619047619,30,12,-25,-5
6789,0,1,0,0,0,-3301,-2246,1,0,0,-14.136363636363637,23,1,3,1
6790,0,1,1,0,0,-782,-1431,0,0,0,1.1666666666666665,-37,4,-1,-2
6791,0,1,0,0,0,-2967,-758,0,0,0,-1.6571428571428573,-36,-3,-4,3
6792,0,1,0,0,0,1212,1107,1,0,0,0.3666666666666669,41,-1,2,0
6793,1,1,1,0,0,928,-128,0,0,0,0.6785714285714284,38,-12,19,-2
6794,0,0,0,0,0,-1754,-1471,0,0,0,-4.333333333333333,-5,-9,-2,-1
6795,0,1,0,0,0,-2491,-2521,1,1,0,-3.791666666666667,-35,18,-18,-1
6796,0,0,1,0,0,-84,570,0,0,0,0.5714285714285714,0,3,-91,1
6797,1,1,1,1,1,2038,1029,0,0,0,1.625,16,0,5,-1
6798,1,1,1,0,0,1151,470,0,1,0,1.3333333333333333,37,2,0,1
6799,0,1,0,0,0,1299,879,0,0,0,2.1714285714285717,3,5,-21,0
6800,0,1,1,0,0,724,241,0,0,0,1.3650793650793651,-34,3,-22,0
6801,0,0,0,0,0,-1988,-616,1,1,0,-2.488888888888889,-15,4,-37,-2
6802,1,1,1,0,0,734,355,0,0,0,0.5,24,-1,-5,-1
6803,0,0,0,0,0,4,1213,0,0,0,0.4107142857142856,-27,-21,0,1
6804,0,1,1,0,0,-2151,-852,0,0,0,-1.4025974025974026,-28,9,-1,2
6805,0,1,0,1,0,543,-624,1,0,0,1.1333333333333335,24,-27,3,-1
6806,0,0,0,1,0,-2296,-1213,1,0,0,-0.5,-42,0,1,2
6807,0,1,0,0,0,2350,1981,1,0,0,0.8730158730158728,34,18,2,-2
6808,0,1,0,0,0,-1211,-2257,0,1,0,-0.8035714285714284,-37,-4,-17,1
6809,0,0,0,0,0,-1179,646,1,1,0,-3.25,7,4,-2,1
6810,1,1,0,0,0,3018,1995,0,0,0,5.333333333333333,-36,9,-4,1
6811,1,1,1,0,0,-282,-192,0,1,0,0.7333333333333332,-15,-12,22,0
6812,1,1,0,1,1,6281,4551,1,0,0,5.7,44,16,-2,1
6813,0,1,1,0,0,482,-670,0,0,0,1.7999999999999998,-23,-12,2,1
6814,1,1,0,1,0,-195,646,1,0,0,1.525,-25,10,1,-1
6815,1,0,1,1,0,2881,2005,0,0,0,4.333333333333333,56,16,-127,1
6816,1,0,0,1,0,545,1033,1,0,0,0.23611111111111116,29,16,3,-2
6817,1,0,0,0,0,1525,873,1,1,0,0.5333333333333334,68,-4,2,1
6818,1,1,1,0,0,271,22,0,1,0,-0.08333333333333326,10,-10,2,2
6819,1,1,0,0,0,2873,1850,1,0,0,1.2000000000000002,33,20,-38,-1
6820,0,1,0,0,0,20,-1382,1,0,0,-0.25,-3,-5,-4,-2
6821,1,0,0,0,0,-621,319,0,0,0,-3.0,1,-6,6,-1
6822,1,1,0,0,0,3389,3465,0,0,0,7.625,19,-1,-3,0
6823,0,0,0,0,0,-3453,-720,1,0,0,-5.238095238095238,-42,-9,4,-3
6824,1,1,1,0,0,4294,4438,0,0,0,4.733333333333333,-18,24,22,1
6825,1,1,1,1,1,-546,-104,0,0,0,-1.5,-7,15,4,-2
6826,1,1,0,1,0,1902,3370,0,0,0,0.9333333333333333,32,27,109,-2
6827,1,0,1,0,0,7154,6032,0,1,0,9.776315789473685,45,7,3,0
6828,1,1,1,0,0,4957,4440,0,0,0,7.428571428571429,64,5,-28,6
6829,0,0,0,0,0,-2933,-2159,1,1,0,-14.714285714285714,4,-29,5,1
6830,1,1,0,0,0,2406,1503,0,0,0,4.0,39,-17,-2,2
6831,1,0,1,0,0,2009,2090,0,0,0,5.375,8,-4,-8,6
6832,1,1,0,0,0,1171,-841,0,0,0,0.26388888888888884,22,-4,2,0
6833,1,0,0,0,0,3378,3168,1,0,0,5.916666666666667,-19,12,72,0
6834,1,1,1,1,0,34,-957,0,0,0,-1.7777777777777777,15,24,-17,-3
6835,1,0,0,0,0,431,625,1,0,0,-1.222222222222222,29,18,3,4
6836,1,1,1,0,0,3115,2163,0,0,0,17.0,-18,-28,23,2
6837,0,0,1,0,0,-1964,-1415,0,1,0,-0.875,-35,-3,36,0
6838,1,0,1,1,0,-2112,-582,0,0,0,-2.0,3,20,2,-2
6839,0,0,0,1,0,-3650,-3119,0,0,0,-7.0,-16,-4,7,-2
6840,0,1,0,0,0,-399,-868,1,0,0,-0.6904761904761905,-8,4,-2,-1
6841,1,1,1,0,0,3593,727,0,0,0,5.980769230769231,-22,-3,-12,-4
6842,0,1,0,0,0,-480,353,0,0,0,-2.911111111111111,40,19,0,1
6843,0,0,0,0,0,-2116,-2156,0,1,0,-4.9,-11,-21,-2,-2
6844,1,0,0,0,0,-1507,-1389,1,1,0,-0.8686868686868685,-37,-9,3,0
6845,0,1,1,0,0,3987,3310,0,0,0,3.1136363636363638,63,15,1,1
6846,1,0,0,0,0,2427,2365,0,0,0,2.3,-23,25,-4,3
6847,1,0,0,1,1,1814,619,1,0,0,-0.5,57,-2,-6,2
6848,1,1,0,1,0,2038,357,0,0,0,1.5833333333333333,46,1,7,0
6849,0,1,1,0,0,187,-954,0,0,0,3.5,-9,-16,5,0
6850,1,1,1,1,0,3878,3016,0,0,0,9.833333333333334,27,1,-1,0
6851,1,1,0,0,0,5452,4510,0,0,0,7.538461538461538,39,14,-2,2
6852,0,0,1,0,0,-388,-619,0,0,0,-0.5357142857142856,-33,5,-2,1
6853,0,0,0,0,0,-2580,-3307,0,1,0,-1.5499999999999998,17,-43,2,0
6854,0,0,1,0,0,-2946,-2952,0,0,0,-12.666666666666666,-3,-11,-4,1
6855,1,0,0,0,0,-559,-794,0,1,0,1.1964285714285716,-30,-9,30,-3
6856,1,1,0,0,1,4525,4052,0,0,0,5.928571428571429,-17,24,-10,4
6857,1,1,0,0,0,2763,2019,1,0,0,1.8181818181818181,19,-1,4,1
6858,0,0,0,0,0,-1737,-776,1,0,0,-0.8333333333333335,-78,-5,5,3
6859,0,0,1,0,0,-2497,-1239,0,0,0,-4.1,-12,-8,90,-2
6860,1,0,0,0,0,459,1326,1,0,0,0.7333333333333332,14,2,41,-2
6861,0,1,0,0,0,-4840,-4530,1,1,1,-11.833333333333334,-54,-21,2,0
6862,0,1,1,0,0,-3991,-3529,0,0,0,-1.4500000000000002,-64,-22,-21,2
6863,0,0,0,0,0,-3865,-2920,1,0,0,-4.076923076923077,-42,-8,-4,1
6864,0,1,1,0,0,1221,494,0,0,0,1.475,-21,7,2,0
6865,0,0,1,0,0,131,370,0,0,0,0.3333333333333335,19,-8,-6,2
6866,0,1,0,0,0,-1112,311,0,0,0,-1.7222222222222223,20,16,16,3
6867,0,1,0,0,0,-870,-1348,1,0,0,0.125,-27,-13,-17,3
6868,1,1,1,1,0,134,-144,0,0,0,3.0,-18,-4,-1,-2
6869,1,1,0,1,1,4864,1938,0,0,0,4.1,38,0,1,-4
6870,1,1,1,0,0,1794,927,0,0,0,1.485714285714286,10,0,2,0
6871,1,0,0,0,0,74,-513,0,0,0,1.3838383838383839,-28,-10,-2,1
6872,0,1,0,0,0,-1896,-1756,1,0,0,-1.792207792207792,0,-3,1,1
6873,0,0,0,0,0,-2450,-1150,0,0,0,-6.333333333333333,-12,15,-2,2
6874,0,1,1,0,0,4607,2975,0,0,0,9.555555555555555,75,-1,4,-3
6875,0,0,0,0,0,295,630,0,0,0,-1.1714285714285715,51,-7,74,-1
6876,0,0,0,0,0,-3032,-2816,1,1,0,-4.65,-1,-12,-24,-1
6877,0,1,0,1,0,1603,1389,0,0,0,3.5999999999999996,-26,-7,4,3
6878,0,1,0,0,0,737,1094,1,0,0,1.0,-21,19,-29,2
6879,1,1,0,1,0,3723,3777,1,0,0,5.25,37,7,4,1
6880,0,1,0,0,0,-685,-1871,0,1,0,-1.1333333333333335,4,-16,75,-1
6881,0,0,0,0,0,-2594,-1150,0,0,0,-0.625,-41,-25,2,0
6882,0,0,0,0,0,-1270,1023,0,0,0,-1.26984126984127,-14,17,0,-1
6883,0,1,0,0,0,-2168,-2144,1,0,0,-3.388888888888889,-6,5,-42,1
6884,1,0,0,0,0,-126,463,1,1,0,-1.0666666666666667,1,2,-1,0
6885,1,0,1,1,0,1260,1487,0,0,0,0.5,47,19,-20,0
6886,1,0,0,0,0,2545,1922,0,0,0,13.666666666666666,3,-1,5,1
6887,0,0,0,0,0,-174,-503,1,0,0,0.8999999999999999,-14,2,14,0
6888,0,1,0,0,0,-1446,-965,1,1,1,-0.6904761904761907,-16,21,-5,5
6889,1,1,1,1,2,3725,2903,0,0,0,1.6666666666666667,44,16,25,-13
6890,1,0,0,0,0,-915,3,1,0,0,-0.26190476190476186,-11,-14,-8,-1
6891,1,0,0,1,0,2582,2655,1,0,0,2.0666666666666664,45,13,-7,4
6892,1,1,0,1,1,3966,2905,1,0,0,1.4999999999999998,39,21,1,1
6893,0,0,0,0,0,-3081,-1236,0,0,0,-5.4,9,-7,-1,-1
6894,1,1,0,0,0,-810,-1226,0,0,0,0.18055555555555536,17,-21,3,-1
6895,1,1,1,0,0,1492,-676,0,0,0,0.8111111111111111,3,-12,-2,-2
6896,0,0,0,0,0,-1117,-1207,1,0,0,-0.33333333333333326,-44,-11,25,-1
6897,1,0,0,0,0,75,536,1,0,0,0.33333333333333304,-3,-4,9,2
6898,0,1,0,0,0,-154,-193,0,1,0,-0.6666666666666665,-3,1,0,1
6899,0,1,1,0,0,-387,-725,0,0,0,1.0,13,0,-3,5
6900,0,0,0,0,0,-2274,-2172,1,0,0,-2.475,-7,-16,3,-2
6901,1,0,1,0,0,-920,-1562,0,1,0,-0.016666666666666607,-45,3,-1,-1
6902,0,0,0,0,0,-1578,-598,1,1,0,-2.6,17,4,-260,2
6903,1,1,0,1,0,-429,-698,1,0,0,-0.3035714285714284,-34,-8,-74,1
6904,1,1,0,0,0,3128,2919,0,0,0,2.480519480519481,0,5,74,0
6905,1,1,0,0,0,1913,842,1,0,0,4.333333333333333,2,-11,0,-1
6906,0,1,0,1,0,872,-215,1,0,0,1.5,11,-10,-62,3
6907,0,1,0,0,0,274,-459,1,0,0,0.24444444444444446,13,-11,5,1
6908,0,1,0,0,0,120,-497,1,0,0,0.8,11,-12,-13,1
6909,1,1,0,0,0,3307,1705,1,1,0,6.785714285714286,12,-1,3,4
6910,0,0,0,0,0,-3540,-3279,1,0,0,-6.966666666666667,-12,8,-7,3
6911,1,1,1,0,0,-419,-428,0,1,0,-1.1666666666666667,-10,17,23,-7
6912,0,1,0,0,0,-3606,-1971,1,0,0,-9.212121212121211,-8,11,-2,0
