,blueWins,blueFirstBlood,blueDragons,blueHeralds,blueTowersDestroyed,blueGoldDiff,blueExperienceDiff,redDragons,redHeralds,redTowersDestroyed,blueKDADiff,blueCSDiff,blueJGCSDiff,blueWardDiff,blueDestWardDiff
4676,0,1,0,0,0,-2625,-3375,1,0,0,-5.285714285714286,-23,-21,4,-2
4677,0,0,0,0,0,-3805,-2093,1,0,0,-8.0,-39,-8,25,-2
4678,1,1,1,0,0,5174,3105,0,0,0,18.875,51,-2,4,2
4679,0,0,0,0,0,295,630,0,0,0,-1.1714285714285715,51,-7,74,-1
4680,1,0,1,0,0,2032,2833,0,0,0,2.7,22,11,7,-1
4681,1,0,0,0,0,-712,977,1,0,0,-3.666666666666667,-19,38,1,-1
4682,0,0,0,0,0,-6604,-2014,1,1,2,-7.6,-45,8,-3,-1
4683,0,0,0,1,0,-1720,-2056,1,0,0,-2.5,-23,-5,3,-3
4684,1,0,0,0,0,-736,-1526,1,0,0,-0.44999999999999996,-18,9,-4,4
4685,0,1,0,1,0,-4199,-3415,0,0,1,-5.166666666666667,-23,8,-10,2
4686,0,0,1,0,0,-2809,-2023,0,0,0,-6.142857142857143,-19,-4,-2,-4
4687,1,1,1,0,0,3362,3874,0,0,0,3.9545454545454546,50,2,-28,0
4688,1,0,0,0,0,-2105,-88,1,0,0,-6.476190476190476,43,-2,5,-3
4689,1,0,1,0,0,2256,725,0,0,0,2.5844155844155843,10,9,0,0
4690,0,0,0,0,0,-1705,-1839,0,0,0,-0.30000000000000004,-17,-10,8,-2
4691,0,1,0,0,0,1256,301,0,0,0,0.75,-2,18,3,0
4692,1,0,1,0,0,803,2597,0,0,0,1.7000000000000002,-1,13,18,-1
4693,1,0,1,0,0,2764,2121,0,0,0,3.4722222222222223,50,-4,-4,3
4694,0,0,0,0,0,-2310,-1604,1,0,0,-4.55,-16,-12,1,0
4695,1,1,0,1,0,2216,1580,1,0,0,5.785714285714286,13,-24,3,-1
4696,0,1,0,0,0,-974,-1306,0,0,0,-1.9142857142857144,-8,-14,77,-1
4697,0,0,0,0,0,-2327,-742,1,0,0,-9.5,9,-1,-2,5
4698,1,1,0,0,0,2803,2471,0,1,0,1.1666666666666667,73,7,13,0
4699,0,1,0,0,0,413,-857,0,0,0,1.9714285714285713,26,-21,-30,4
4700,0,0,0,0,0,-3408,-1490,1,1,1,-3.2857142857142856,-6,5,4,-3
4701,1,1,1,0,0,3098,1882,0,1,0,7.071428571428571,6,29,3,0
4702,1,0,0,0,0,2107,464,1,0,0,9.6,19,7,-1,1
4703,0,1,0,0,0,-5551,-2712,1,0,1,-13.166666666666666,-18,0,0,-2
4704,0,1,0,0,0,4765,3054,1,0,0,8.066666666666666,31,-1,-3,3
4705,0,0,0,0,0,-9341,-6317,0,1,2,-9.0,-87,-48,0,-1
4706,0,1,0,1,0,1259,1281,1,0,0,-0.5000000000000002,49,-12,-3,1
4707,0,0,0,1,0,-3620,-2690,1,0,0,-6.583333333333333,-26,23,-5,1
4708,0,0,0,0,0,-1942,140,1,1,0,-8.071428571428571,26,16,-67,2
4709,1,0,1,0,0,482,466,0,0,0,0.7500000000000002,36,-29,-79,0
4710,1,1,1,0,0,-1348,-407,0,0,0,-0.8999999999999999,-11,5,0,-1
4711,0,1,0,0,0,-1492,-1219,0,0,0,-3.4888888888888885,-23,19,-8,-2
4712,0,0,0,0,0,-445,141,0,0,0,-0.5333333333333334,8,3,8,-3
4713,1,1,0,0,0,1134,1146,1,0,0,3.625,-39,-4,22,-1
4714,0,1,0,0,0,-2698,-3640,1,0,0,-2.5555555555555554,-35,-4,-1,1
4715,1,1,0,0,0,316,-1561,0,0,0,0.18888888888888888,-43,0,-7,2
4716,0,1,1,0,0,961,-973,0,0,0,0.5,1,-13,3,-1
4717,0,1,0,0,0,-3673,-2973,1,0,0,-5.333333333333333,-31,-17,-6,1
4718,1,1,1,0,0,3136,1557,0,0,0,6.6,1,-4,-17,0
4719,1,0,1,0,0,332,-200,0,0,0,1.275,-35,2,-6,-3
4720,1,0,0,0,0,-167,855,0,0,0,-0.6000000000000001,1,15,50,5
4721,1,1,1,1,1,7791,6458,0,0,0,16.0,95,5,11,0
4722,0,0,0,1,0,-2520,-1932,1,0,0,-4.125,-15,-4,0,4
4723,1,0,1,1,0,-1709,-1585,0,0,0,-0.5708333333333333,23,0,-59,-3
4724,0,0,1,0,0,695,1686,0,0,0,-1.25,38,29,-2,1
4725,1,1,1,1,0,650,511,0,0,0,1.7153846153846155,3,-22,84,-1
4726,0,0,0,0,0,-3132,-1630,1,0,0,-4.166666666666667,-26,10,-4,-2
4727,1,0,1,0,0,-30,-200,0,1,0,1.6,-18,4,27,-12
4728,1,1,0,0,0,5228,3378,1,0,0,8.6,53,-8,1,-1
4729,0,1,0,1,0,-2250,-1591,1,0,0,-2.5454545454545454,2,4,1,-2
4730,1,0,0,1,0,-70,-456,1,0,0,-1.5428571428571427,17,-8,0,2
4731,0,1,0,0,0,1875,-622,1,0,0,4.3,27,-22,9,1
4732,1,1,1,0,0,-2302,-2232,0,0,0,-0.875,-55,-3,-6,0
4733,0,0,0,0,0,-816,172,1,0,0,-2.7142857142857144,7,15,-19,0
4734,0,1,1,0,1,2360,1439,0,0,0,1.2285714285714284,71,-14,1,-1
4735,0,0,0,0,0,-6240,-4315,1,1,1,-10.545454545454545,-30,-2,-1,-2
4736,1,0,1,0,0,4401,2408,0,0,0,10.222222222222221,63,9,-6,2
4737,0,1,0,0,0,1863,328,0,0,0,4.777777777777779,-2,-17,2,0
4738,0,0,0,0,0,-2489,-1271,0,0,0,-11.6,-19,0,-2,-1
4739,1,1,1,0,0,2644,2337,0,0,0,3.375,23,5,-9,3
4740,1,1,0,0,0,1868,726,0,0,0,1.75,13,-9,4,1
4741,1,1,0,0,0,3047,1616,1,0,0,4.25,4,-14,-2,-4
4742,0,0,1,0,0,834,861,0,0,0,2.1,19,-16,-10,4
4743,0,0,0,0,0,-315,-293,0,0,0,-0.6111111111111112,64,-4,2,2
4744,0,1,0,1,0,-2406,-2686,1,0,0,-7.071428571428571,21,-24,4,3
4745,1,0,0,0,0,-126,463,1,1,0,-1.0666666666666667,1,2,-1,0
4746,0,0,0,1,0,-3561,-1911,1,0,0,-2.7261904761904763,-53,12,0,1
4747,0,0,0,0,0,-3811,-3107,1,0,0,-4.0,4,-24,2,1
4748,0,0,1,0,0,-1182,-944,0,1,0,-1.0,11,2,-4,2
4749,1,1,1,0,0,-686,-634,0,0,0,-2.933333333333333,29,9,6,-6
4750,1,1,0,0,0,654,823,0,1,0,0.45238095238095233,21,-13,-2,4
4751,1,0,0,0,0,-1449,313,1,1,0,-1.1666666666666665,-33,3,-2,-3
4752,0,0,0,0,0,2070,1331,0,0,0,2.15,12,0,0,2
4753,1,0,1,0,0,66,-361,0,0,0,1.5833333333333335,-4,-8,1,-2
4754,0,0,0,0,0,-1889,-723,1,0,0,-5.166666666666667,5,-7,0,0
4755,0,1,0,0,0,465,632,1,1,0,0.7,43,-9,-27,1
4756,0,0,1,0,0,-1769,-587,0,0,0,-4.833333333333333,-24,16,-1,0
4757,1,1,0,0,0,1417,492,0,0,0,1.476190476190476,11,25,-22,-2
4758,0,0,0,0,0,-3427,-1792,1,0,0,-7.125,-53,2,-4,3
4759,0,0,0,0,0,-404,-1058,1,1,0,-1.4571428571428573,22,-7,0,1
4760,1,0,0,0,0,1300,1228,0,0,0,4.5,1,0,0,-2
4761,1,0,0,0,0,755,-289,1,0,0,2.5,-15,-5,-3,2
4762,0,1,0,0,0,-3289,-4291,0,1,0,-3.8392857142857144,0,2,-4,4
4763,1,1,0,0,0,2303,2950,1,0,0,0.6666666666666665,72,23,1,0
4764,0,0,0,0,0,-1656,-1363,1,0,0,-0.9428571428571426,-24,-19,5,-1
4765,0,0,0,0,0,-2537,-1603,1,0,0,-4.041666666666667,22,-17,11,1
4766,1,0,0,0,0,-1912,-19,1,0,0,-1.275,-46,9,-3,0
4767,1,0,0,0,0,-1706,-1004,1,0,0,-6.428571428571429,21,-11,14,2
4768,1,0,1,0,0,1704,2023,0,0,0,0.9444444444444444,37,14,2,1
4769,1,0,1,1,0,1049,811,0,0,0,1.7142857142857142,-42,21,9,0
4770,0,0,0,0,0,-4316,-2717,1,1,0,-4.125,-74,-16,51,-1
4771,1,0,0,1,0,-1912,-957,0,0,0,-0.16666666666666674,-54,-8,12,-1
4772,1,1,1,0,0,3877,1762,0,0,0,6.785714285714286,28,-1,-36,1
4773,0,1,0,0,0,-5760,-4168,0,1,1,-4.076923076923077,-74,-9,-10,4
4774,0,0,0,0,0,-905,-29,1,0,0,-1.15,2,-12,4,0
4775,1,0,0,0,0,-964,72,1,0,0,-3.25,-4,3,-5,4
4776,1,1,1,0,0,5885,4694,0,0,0,10.904761904761905,69,-9,13,2
4777,1,1,1,0,0,106,-462,0,0,0,-0.3035714285714284,32,-4,3,1
4778,1,1,1,0,0,-473,-1354,0,0,0,-0.16666666666666652,1,-29,-4,0
4779,1,1,1,0,0,5354,4695,0,0,0,20.875,81,4,3,-3
4780,1,1,1,0,0,2062,1120,0,0,0,3.892857142857143,-1,13,2,0
4781,0,0,0,0,0,-1289,-1384,1,0,0,-0.6499999999999999,-18,-5,-5,-1
4782,0,1,1,0,0,-1370,-875,0,0,0,-1.8333333333333335,14,17,-4,2
4783,1,1,1,0,0,-1099,-1318,0,0,0,0.73015873015873,-44,4,-29,0
4784,1,0,0,0,0,1789,2100,0,0,0,2.0,44,-3,-3,-3
4785,1,0,0,1,0,-143,708,1,0,0,-1.7000000000000002,24,11,-1,1
4786,1,1,1,0,0,2980,1865,0,0,0,2.4000000000000004,-14,19,98,-1
4787,0,1,1,0,0,-352,176,0,0,0,4.25,-42,-3,26,1
4788,0,1,1,0,0,609,-19,0,1,0,-0.31818181818181834,-5,21,27,-5
4789,1,1,0,1,0,-720,-1208,1,0,0,0.8666666666666667,-23,-28,-3,4
4790,0,1,1,0,0,251,-340,0,0,0,-0.7333333333333332,14,-18,-26,0
4791,1,1,0,1,0,3248,2152,1,0,0,3.909090909090909,42,-7,-4,0
4792,0,1,0,1,0,-1317,-1427,1,0,0,-1.261904761904762,-3,-15,4,-1
4793,0,0,0,0,0,-427,-13,0,0,0,-1.2380952380952384,-14,27,11,-1
4794,1,1,1,1,0,2107,2032,0,0,0,3.854545454545455,-33,1,-11,-1
4795,1,0,0,0,0,556,879,1,0,0,0.8333333333333335,-4,-1,5,-3
4796,1,1,1,0,0,2875,1386,0,0,0,3.861111111111111,27,12,-3,0
4797,1,1,1,0,0,96,-24,0,0,0,0.33333333333333326,8,12,1,-1
4798,1,0,1,0,0,698,101,0,0,0,2.6666666666666665,4,-17,-18,-5
4799,0,0,1,1,0,-2082,-1005,0,0,0,-0.6857142857142857,-39,-4,21,-1
4800,1,1,1,0,0,3172,2797,0,0,0,4.791666666666667,27,28,30,0
4801,0,1,1,0,0,-4058,-3454,0,1,1,-1.5714285714285714,-67,-2,1,-2
4802,0,0,1,0,0,-1231,-908,0,0,0,-3.3333333333333335,-29,-4,-1,-2
4803,0,0,0,0,0,-5508,-3521,1,0,0,-13.25,-35,-8,0,1
4804,0,1,0,0,0,-4840,-4530,1,1,1,-11.833333333333334,-54,-21,2,0
4805,0,0,0,0,0,-3082,-646,1,0,0,-7.0,-22,8,-2,-2
4806,1,1,1,0,0,-2828,-1814,0,1,0,-0.057142857142857384,-41,-6,42,-1
4807,1,1,0,0,0,1977,1635,0,0,0,-0.38095238095238093,67,1,3,0
4808,1,1,1,0,0,2158,640,0,0,0,4.618181818181818,-14,2,-1,0
4809,0,0,0,0,0,-2241,-1888,1,1,0,-3.0666666666666673,-10,7,14,1
4810,0,0,1,0,0,-3045,-1634,0,0,0,-3.625,-36,7,-4,1
4811,1,1,0,0,0,3407,3210,0,0,0,9.2,31,17,-74,1
4812,1,1,1,1,0,1496,1664,0,0,0,2.3333333333333335,9,1,18,1
4813,0,0,0,0,0,428,374,0,1,0,5.4,28,-44,-20,0
4814,0,0,0,0,0,-451,-1201,0,0,0,0.5,21,-22,2,0
4815,1,1,0,0,0,467,850,0,0,0,0.8999999999999999,7,19,-1,1
4816,1,1,0,0,0,4817,4522,0,0,0,13.136363636363637,35,2,8,1
4817,0,0,0,0,0,-14,-776,1,1,0,-0.6666666666666665,-2,5,-13,2
4818,0,1,1,0,0,914,1227,0,0,0,-0.3999999999999999,27,26,24,-2
4819,0,1,0,0,0,2417,2101,1,0,0,6.733333333333333,39,-20,-2,1
4820,0,0,1,0,0,-2308,-1767,0,0,0,-3.257575757575758,-15,11,-2,-2
4821,0,0,0,1,0,-2911,-286,0,0,0,-6.444444444444445,-13,21,18,0
4822,1,0,0,0,0,-4331,-3757,1,1,0,-10.7,-36,-23,-8,1
4823,0,0,1,0,0,3036,3251,0,0,0,2.3111111111111113,75,12,129,0
4824,0,0,0,0,0,-2782,-1742,1,0,0,-3.861111111111111,-6,-13,0,0
4825,0,0,0,0,0,1627,1723,1,0,0,3.75,-2,-12,132,1
4826,0,1,0,0,0,-2023,-2678,1,0,0,-1.875,-25,-13,69,1
4827,0,0,0,0,0,-1961,-392,1,0,0,-2.511111111111111,14,22,-6,5
4828,0,0,0,0,0,103,412,0,1,0,4.25,-48,10,0,0
4829,1,1,1,0,0,2013,247,0,0,0,3.625,17,-29,1,2
4830,0,0,1,0,0,-3084,-3141,0,0,0,-4.181818181818182,-7,-12,22,2
4831,1,0,1,0,0,785,1188,0,0,0,2.0,-7,-4,-16,2
4832,0,1,0,0,0,-903,-1584,1,0,0,-1.2666666666666668,-17,2,-19,-1
4833,1,0,0,0,0,-215,-438,0,0,0,-0.19090909090909092,-18,10,-37,1
4834,1,1,0,1,0,-246,-870,0,0,0,0.375,-15,-40,0,-1
4835,0,1,0,0,0,-3156,-3287,0,0,0,-4.041666666666667,-16,-14,0,0
4836,0,1,0,1,0,-234,-406,1,0,0,-0.9333333333333336,-20,25,-11,-2
4837,0,0,0,0,0,1294,453,1,0,0,3.3,-13,-16,4,-3
4838,1,0,1,0,0,-114,433,0,0,0,1.514285714285714,-53,26,2,1
4839,0,0,0,0,0,1131,1370,1,0,0,10.875,-57,-2,0,0
4840,1,0,0,0,0,-2642,-1908,1,0,0,-1.75,-88,-8,-4,-2
4841,0,1,0,0,0,868,1728,1,0,0,1.277777777777778,-4,11,-3,1
4842,0,1,0,0,0,-961,-1080,0,1,0,-3.0,-22,-20,-18,0
4843,0,1,0,0,0,454,333,1,0,0,3.5,-9,12,4,-3
4844,0,1,0,0,0,-450,-1721,1,0,0,-0.3666666666666669,-25,-3,0,0
4845,0,0,0,0,0,-1833,-393,1,1,0,-1.7916666666666667,-7,-11,-4,5
4846,1,1,0,1,0,145,-862,0,0,0,3.933333333333333,-30,-3,5,-2
4847,0,0,0,0,0,-3864,-2759,1,0,0,-15.5,-45,-4,-7,-1
4848,1,0,0,0,0,753,2050,1,0,0,1.2285714285714284,-7,11,0,3
4849,0,1,0,0,0,3412,2086,0,0,0,3.3,45,2,21,2
4850,1,1,0,0,0,2121,1813,0,0,0,1.6,21,14,-4,2
4851,1,1,1,0,0,1794,927,0,0,0,1.485714285714286,10,0,2,0
4852,1,0,0,0,0,926,328,0,0,0,-0.33333333333333326,37,-3,-32,0
4853,1,0,0,1,1,2510,2517,1,0,0,0.033333333333333215,8,15,-5,0
4854,1,1,1,0,0,3439,3469,0,0,0,18.8,12,8,2,4
4855,0,1,1,0,0,-2298,-2281,0,0,0,-2.071428571428571,1,-16,6,0
4856,0,0,0,1,1,151,878,1,0,0,-4.619047619047619,30,12,-25,-5
4857,0,0,0,0,0,-1254,-567,1,0,0,-2.833333333333333,7,-4,1,-1
4858,1,0,0,0,0,2037,1291,1,0,0,14.857142857142858,9,-44,-18,2
4859,1,1,1,0,0,786,1888,0,0,0,1.0416666666666665,3,15,1,5
4860,1,1,1,0,0,1792,-764,0,1,0,7.333333333333333,-12,-18,5,0
4861,1,0,0,0,0,-5057,-3732,1,0,0,-5.4,-68,0,-4,-2
4862,0,0,0,0,0,-5403,-4604,1,0,0,-28.833333333333332,-17,-10,-11,4
4863,0,1,0,0,1,3763,874,0,0,0,3.8,13,-12,4,-1
4864,0,0,0,0,0,-187,2135,1,0,0,1.4,-27,4,-3,2
4865,0,0,0,0,0,-3117,-3799,1,0,0,-3.1,-41,-28,13,-2
4866,0,0,0,0,0,265,682,1,1,0,-3.166666666666667,39,-4,-43,3
4867,0,1,0,0,0,2962,2430,0,0,0,2.4642857142857144,21,28,-6,2
4868,0,0,0,0,0,-1015,-1751,1,0,0,-1.3333333333333333,6,-21,-15,1
4869,1,0,0,0,0,-81,882,0,0,0,3.25,-26,9,50,2
4870,1,0,0,0,0,-2597,-1718,1,0,0,-4.613636363636363,-26,-2,-5,0
4871,0,1,1,0,0,187,-954,0,0,0,3.5,-9,-16,5,0
4872,1,1,1,0,0,813,1913,0,0,0,-0.19999999999999996,0,9,23,3
4873,0,0,0,0,0,161,1546,0,0,0,1.0666666666666667,11,11,8,0
4874,1,0,0,1,0,-251,557,1,0,0,-15.6,54,5,-3,3
4875,0,1,0,0,0,-1458,-618,1,1,0,-3.3000000000000003,13,-5,-12,1
4876,1,1,1,0,0,-498,-2244,0,1,0,3.3333333333333335,-68,-20,-1,-2
4877,1,1,1,1,0,1327,566,0,0,0,3.125,-1,1,-63,-3
4878,0,0,0,0,0,-687,-372,1,0,0,-0.9666666666666666,-29,20,-9,1
4879,0,1,0,0,0,-1991,-1055,0,0,0,-3.0,-7,-37,-2,0
4880,1,1,0,0,1,4279,3408,0,0,0,4.0,3,1,18,-1
4881,0,1,0,0,0,4581,2792,0,0,0,5.3,57,20,-3,2
4882,1,1,1,0,1,5477,3692,0,0,0,5.507692307692308,45,3,-4,2
4883,0,1,1,0,0,438,196,0,0,0,0.3928571428571428,-21,3,23,1
4884,1,1,0,1,0,1789,244,1,0,0,0.875,16,-13,128,0
4885,0,0,1,1,0,1380,1402,0,0,0,1.0454545454545454,33,8,5,2
4886,1,0,0,1,1,862,1098,1,0,0,-1.3333333333333333,-14,9,1,-7
4887,0,0,0,0,0,-3214,-2195,1,1,0,-2.114285714285714,-68,6,-2,2
4888,1,1,0,0,0,2077,1804,1,0,0,0.25,43,-15,-3,-2
4889,1,1,1,0,0,1360,2274,0,0,0,3.0,9,12,-68,3
4890,0,1,1,0,0,-1980,-1595,0,0,0,-3.111111111111111,-25,16,-34,4
4891,0,0,1,0,0,-2328,-1153,0,1,0,-6.142857142857143,26,0,52,2
4892,1,0,1,1,0,6547,2553,0,0,0,9.025641025641026,70,-4,-18,3
4893,1,0,0,0,0,3201,276,1,0,0,8.375,42,-24,2,1
4894,1,0,0,0,0,-2089,-835,0,0,0,-3.2426470588235294,6,8,-1,-1
4895,1,1,1,0,0,1295,1330,0,0,0,0.55,22,14,1,-2
4896,0,0,0,1,0,1112,203,0,0,0,0.125,23,4,-33,4
4897,0,0,0,0,0,-9152,-8290,0,0,1,-13.233333333333333,-117,-38,-12,-1
4898,0,0,0,0,0,-565,738,0,0,0,-2.5142857142857142,-4,11,-41,-1
4899,0,1,0,1,0,1273,622,1,0,0,1.6142857142857143,0,-8,3,1
4900,1,0,1,0,0,476,100,0,1,0,0.75,-22,12,1,1
4901,0,0,1,0,0,-576,-682,0,1,0,0.25,31,-23,0,2
4902,0,1,1,0,0,-48,482,0,0,0,-0.25,48,-9,20,-4
4903,1,0,1,0,0,460,183,0,0,0,0.20000000000000018,46,-3,7,0
4904,0,0,0,0,0,-869,327,1,0,1,0.1428571428571428,-17,-4,-11,1
4905,0,0,0,1,0,-3012,-1300,1,0,0,-7.785714285714286,10,-1,5,0
4906,1,0,1,0,0,1069,1104,0,0,0,5.333333333333333,-10,7,52,-15
4907,0,1,1,0,0,-299,454,0,0,0,-1.5833333333333333,3,36,5,-1
4908,0,0,0,0,0,-4189,-3388,1,1,0,-4.916666666666667,-31,-5,1,2
4909,1,1,0,0,0,3608,2893,1,0,0,2.269230769230769,54,-7,-5,2
4910,1,1,1,0,0,739,711,0,0,0,0.3666666666666669,3,-5,1,2
4911,1,1,0,0,0,-810,-1226,0,0,0,0.18055555555555536,17,-21,3,-1
4912,0,0,0,0,0,-1653,-1289,1,0,0,-7.5,-23,-4,0,-1
4913,0,0,0,0,0,-4582,-3594,1,1,1,-2.25,-32,-9,11,-5
4914,1,0,1,0,0,-1808,-1818,0,0,0,-6.0,34,-6,6,-2
4915,1,0,1,0,1,4648,2498,0,0,0,2.909090909090909,41,23,3,0
4916,0,1,1,0,0,3390,2090,0,0,0,10.454545454545455,1,-13,-21,3
4917,0,1,1,0,0,-2545,-1960,0,1,1,-5.333333333333333,6,-4,-1,-1
4918,1,1,1,0,0,98,161,0,0,0,-0.3333333333333335,-1,0,25,-16
4919,1,0,0,0,0,1882,1490,0,0,0,0.9166666666666665,28,4,4,1
4920,0,0,0,0,0,-1369,-1808,0,1,0,-2.7,-5,-7,29,1
4921,0,0,0,0,0,-2594,-1150,0,0,0,-0.625,-41,-25,2,0
4922,0,1,1,0,0,-1300,-120,0,1,1,0.5,15,4,32,2
4923,1,0,1,0,0,-1800,-1035,0,0,0,-2.4848484848484844,-26,-3,-7,-2
4924,0,0,0,0,0,-2824,-2021,0,0,0,-2.5777777777777775,-22,-16,2,-3
4925,1,0,0,0,0,-311,-544,0,0,0,-1.4,21,12,-39,0
4926,1,1,0,1,1,-1237,753,1,0,0,-1.3809523809523812,-16,-16,1,-1
4927,0,0,0,0,0,-1726,-267,1,0,0,-2.2666666666666666,-33,8,18,-1
4928,1,1,1,0,0,1572,829,0,0,0,0.7380952380952379,37,5,7,2
4929,1,0,1,1,0,986,1194,0,0,0,2.2142857142857144,-26,4,72,2
4930,1,1,1,0,0,711,1245,0,0,0,4.0,-25,25,5,0
4931,0,1,1,0,0,-4376,-3665,0,1,0,-8.25,1,-17,70,1
4932,1,0,1,0,0,3251,2936,0,1,0,7.625,22,11,4,-1
4933,0,0,0,0,0,811,241,0,0,0,1.0,7,3,-2,1
4934,1,1,0,0,0,3910,3400,1,1,0,2.9722222222222223,25,13,1,1
4935,1,1,0,0,0,-299,-238,1,0,0,-1.4166666666666665,14,-16,-12,-2
4936,1,1,1,1,0,1818,1761,0,0,0,1.722222222222222,14,-2,-2,-1
4937,0,0,0,0,0,-2076,-679,0,0,0,-2.392857142857143,-11,8,2,0
4938,1,0,0,0,1,384,-465,1,1,1,4.0,-10,-26,-5,3
4939,0,1,0,0,0,-662,-951,1,1,0,-0.30000000000000004,-31,-10,-1,-1
4940,0,0,0,0,0,-512,-844,1,1,0,-0.5499999999999998,5,-8,-4,2
4941,0,0,1,1,0,-1212,972,0,0,0,-0.8285714285714283,15,16,-1,5
4942,0,1,0,0,0,-947,-2043,0,0,0,1.9666666666666666,-9,-17,-8,0
4943,0,1,1,1,0,3319,5284,0,0,0,2.5277777777777777,67,5,33,-13
4944,0,1,0,1,0,-1152,-1535,1,0,0,-1.4166666666666667,-8,-16,-34,-2
4945,1,1,1,1,0,1947,136,0,0,0,5.3,-7,-7,-1,-3
4946,1,1,0,0,0,2896,1330,0,0,0,2.3666666666666663,8,7,46,13
4947,0,1,0,0,0,519,-748,0,0,0,0.8999999999999999,-9,-15,-9,2
4948,1,1,0,0,0,-330,55,1,0,0,-1.514285714285714,18,0,0,-2
4949,1,0,0,0,0,1564,86,0,0,0,0.5833333333333333,21,-6,-1,3
4950,1,0,0,1,0,3135,2366,0,0,0,1.885714285714286,56,20,6,0
4951,0,1,0,0,0,2664,2155,1,0,0,0.9583333333333335,87,5,-25,0
4952,1,1,1,0,0,3295,3468,0,0,0,10.857142857142858,16,0,0,0
4953,1,0,0,1,0,-1254,-293,0,0,0,-1.4571428571428573,27,27,4,-2
4954,1,1,1,0,0,3619,3192,0,0,0,6.166666666666667,-3,2,8,2
4955,1,1,0,0,0,3135,1888,1,0,0,5.071428571428571,23,4,2,-2
4956,1,0,0,0,0,1389,1418,1,0,0,-0.19999999999999973,-3,15,-21,-1
4957,1,1,0,0,0,2915,2523,0,0,0,1.5324675324675325,-10,6,-9,4
4958,0,1,1,0,0,2399,1719,0,0,0,2.131868131868132,1,19,2,3
4959,0,1,0,0,0,4581,3919,0,0,0,9.727272727272727,46,-13,-3,-1
4960,0,1,1,0,0,-578,-1149,0,0,0,0.40000000000000013,-21,-12,-4,4
4961,1,1,1,1,0,5301,5872,0,0,0,6.166666666666667,58,24,1,3
4962,0,0,0,1,0,806,371,1,0,0,0.0,-5,-1,-1,4
4963,1,0,0,0,0,-612,549,1,1,1,1.7142857142857142,1,-11,-6,2
4964,1,1,0,0,0,-2725,-3568,1,0,0,-0.2564102564102564,-90,-7,0,-2
4965,0,0,0,0,0,597,1596,1,0,0,-2.0,-25,22,21,1
4966,0,1,0,0,0,-325,9,0,0,0,-1.0,-45,1,-2,2
4967,1,1,1,1,0,1329,1625,0,0,0,1.2571428571428571,11,-17,4,-3
4968,1,0,1,0,0,-1558,-1472,0,0,0,-2.0,-26,-9,-22,0
4969,1,1,1,0,0,1059,1185,0,0,0,0.13986013986014,21,12,2,-2
4970,1,1,1,1,1,1129,218,0,0,0,-0.9166666666666665,-10,12,26,2
4971,1,0,0,0,0,-576,-1318,1,0,0,-2.25,33,-8,-9,4
4972,0,0,1,0,1,-173,-989,0,0,0,-1.1142857142857143,-5,8,21,3
4973,0,1,0,0,0,-77,-1515,1,1,0,2.1666666666666665,4,-26,4,-1
4974,1,1,0,0,0,656,-439,0,0,0,2.75,5,-17,21,-2
4975,0,0,0,0,0,899,295,1,0,0,1.388888888888889,-22,11,-87,-2
4976,0,0,0,0,0,-3086,-1701,1,0,0,-2.511111111111111,-20,6,120,0
4977,1,1,0,0,0,1938,1013,0,0,0,0.42500000000000004,31,-6,6,-1
4978,0,1,0,0,0,-3022,-613,0,1,1,0.75,-33,-2,-3,-1
4979,0,1,1,0,0,385,-1446,0,1,0,1.75,-17,-20,2,-1
4980,0,0,0,0,0,-1514,-1033,1,1,0,-4.833333333333333,28,4,-4,3
4981,1,1,1,0,0,5041,3996,0,0,0,9.545454545454545,37,-8,-7,-3
4982,0,0,0,0,0,-2283,-1969,1,0,0,-4.19047619047619,-35,-12,-29,1
4983,0,0,1,0,0,-815,-699,0,0,0,-1.4444444444444444,-7,19,2,2
4984,0,0,0,0,0,-183,257,1,0,0,-2.833333333333333,32,-12,3,-1
4985,1,1,1,0,0,2032,2196,0,0,0,2.6666666666666665,6,23,-63,3
4986,1,0,0,1,0,3158,2594,1,0,0,2.138888888888889,68,-9,3,-1
4987,0,0,1,1,1,1618,-74,0,0,0,1.0476190476190477,-7,14,0,0
4988,0,0,0,0,0,-2907,-3389,1,0,0,-0.9777777777777779,-53,-25,-25,11
4989,0,0,1,0,0,-2302,-702,0,0,0,-3.142857142857143,-7,7,6,3
4990,0,1,1,1,0,1488,1092,0,0,0,2.9696969696969697,-16,-8,-42,3
4991,1,0,0,1,0,2605,2260,1,0,0,4.166666666666667,3,13,4,1
4992,0,0,1,0,0,-4625,-3447,0,1,1,-4.095238095238096,-63,3,2,-5
4993,1,1,1,1,0,3414,1608,0,0,0,4.694444444444445,-10,33,-36,-2
4994,1,1,0,0,0,-105,-896,1,0,0,-1.2333333333333332,14,-11,2,0
4995,1,1,1,1,0,306,-936,0,0,0,-0.25,28,-21,-3,0
4996,1,1,1,0,0,487,-618,0,1,0,6.666666666666667,-29,-17,-20,0
4997,1,1,1,0,0,-877,418,0,0,0,-1.8,-31,18,39,1
4998,1,1,1,0,0,-303,312,0,1,0,-0.3333333333333335,0,-8,29,-2
4999,1,1,1,0,0,2923,2787,0,0,0,14.0,23,11,7,-5
5000,0,1,1,0,0,-733,-1569,0,0,0,-2.5,37,12,-3,-1
